,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
119,Coa5,13.75880319571572,-2.0188827927051123,0.2163703923181434,-9.330679540186892,1.0519427858415391e-20,7.831577453723641e-20
122,2010300C02Rik,11.513602165476806,-0.8062505718406011,0.2217728510038451,-3.63547913187364,0.0002774644551767,0.0006614365310975
127,Eif5b,230.89734207270487,-0.9650558378435472,0.0513055741066074,-18.809960801496256,6.258403472870893e-79,1.947454803088366e-77
128,Rev1,10.27565676601572,-1.1052373195255192,0.2371446035282055,-4.660604977224643,3.1528130596419863e-06,9.527629996028868e-06
138,Gm15832,18.26897105881445,-2.8864546543880967,0.2236442596394514,-12.906455363716915,4.139205430875465e-38,5.598331366987636e-37
165,Stat4,14.837438341110053,-3.1015201002916584,0.2638588576609667,-11.75446648934111,6.6982481276051e-32,7.470597146400384e-31
166,Stat1,102.31209447760504,-1.156032977415977,0.083510228382212,-13.843010608533016,1.4020897569324329e-43,2.1951428531096137e-42
170,Mfsd6,43.83846124929713,-0.8378985032020209,0.1098397926499696,-7.6283693094012115,2.3774168603225135e-14,1.3004775118335977e-13
178,Asnsd1,161.8322287981891,-0.6029182027376329,0.0564551430204718,-10.67959747297073,1.2682035778809283e-26,1.2073132373424974e-25
186,Sf3b1,10.887830022534663,-1.8071805264756329,0.2355772758628153,-7.671285440655217,1.7028113118626596e-14,9.367336968183136e-14
204,Sgo2a,20.67717523974808,-1.6593733034307112,0.2016336013828985,-8.229646705955481,1.877664054206102e-16,1.144530811431032e-15
221,Als2,153.2614450618092,-1.1986714232151945,0.0603169454218073,-19.872880080923665,6.987642484358627e-88,2.493875342172728e-86
228,Ica1l,191.74352114565056,-5.205216113146137,0.1376925393455802,-37.803181914468894,0.0,0.0
250,Klf7,67.14840478082625,-0.7149685886834882,0.0838780553640777,-8.523905157077426,1.5426195901228502e-17,9.921784256001615e-17
252,Creb1,28.414102441137832,-1.0453402341832578,0.168827421832438,-6.191768036479064,5.9493062335012e-10,2.4795392614744762e-09
253,Mettl21a,50.42843331252083,-1.267951155414541,0.1131487167144424,-11.206058647704474,3.807740130306397e-29,3.9332403661428396e-28
285,Catip,620.1735935482432,-2.2482235724555912,0.0362494293814499,-62.02093690352216,0.0,0.0
290,Cnot9,32.15964661253232,-5.018974184174132,0.3108165964445281,-16.147703313101157,1.178692819645642e-58,2.592827676724904e-57
291,Plcd4,54.26117696535581,-0.6899987200840767,0.101039264507728,-6.829015664809215,8.549923936963739e-12,4.077476678746166e-11
304,Abcb6,96.65859236276516,-1.012649297018673,0.1428106985486859,-7.090850386628758,1.3329038482317333e-12,6.642867625499159e-12
307,Glb1l,63.81057481713494,-1.3341139819148091,0.0922161176619859,-14.467253835223737,1.9510769097577139e-47,3.351712475230148e-46
325,Farsb,16.723686169054087,-1.0255476197883016,0.1792305430483084,-5.7219467304291065,1.0531033024626316e-08,4.015846173891519e-08
350,Fbxo36,71.84889654259146,-0.5896945339020558,0.0954762675506894,-6.176346740712086,6.56018290158147e-10,2.7237530527743766e-09
409,Gm29481,230.31038534021536,-0.9203878800446412,0.0652225153127464,-14.111505446107344,3.226165264898418e-45,5.238549503485935e-44
413,Rnpepl1,36.92169547058665,-1.0437328671785382,0.1229174473558736,-8.491332106472212,2.0428188504742916e-17,1.3076433403036022e-16
416,Gpr35,309.97221881386173,-0.5377515863881482,0.0415702100807907,-12.935984334528012,2.8198813283914023e-38,3.834687766011574e-37
424,Hdlbp,18.40306090986813,-0.7629852709554151,0.1675119987352947,-4.554809665671157,5.243303192035298e-06,1.546288131910848e-05
428,Bok,15.194857229885963,-1.4805141768433905,0.2025256700692533,-7.310254430152637,2.666370227475138e-13,1.381614297424747e-12
443,B230216N24Rik,18.743704990906718,-0.9805756546868344,0.1691009977710947,-5.798757355732461,6.68081156031363e-09,2.5911295756656637e-08
462,Tsn,39.663176684322906,-1.1575007003544109,0.1187370970993758,-9.748433544620443,1.8733653380199689e-22,1.5007518566785714e-21
465,2900060B14Rik,25.89146200019256,-0.6415256567215553,0.1372439052693495,-4.674347144687568,2.9489017008948163e-06,8.940775475944615e-06
467,Gli2,259.65655093659115,-0.5946531554707835,0.0440128384285161,-13.510902198152811,1.34858565715193e-41,1.9986496586671993e-40
473,Ptpn4,16.46906466100333,-1.691343654417832,0.1883906577330007,-8.977853120587925,2.76101339118314e-19,1.9275290293417465e-18
494,Rab3gap1,77.69045771454924,-1.285798314041619,0.0838598456704207,-15.33270546543766,4.623225529846648e-53,9.198062351076015e-52
515,Dyrk3,50.059153927858176,-0.7051615358210956,0.1012799498882214,-6.9624988618117785,3.342892990495398e-12,1.6334314785633843e-11
523,Slc41a1,25.347840554971768,-4.263844810209443,0.2807496314020029,-15.187356752408633,4.28867652393628e-52,8.324125976758899e-51
535,6030442K20Rik,283.6906429471263,-0.6197696706529574,0.0478399748629799,-12.955058451181465,2.199684813272136e-38,3.005319376133056e-37
562,Lgr6,83.4351028449726,-0.7002190856205168,0.0786980916405811,-8.89753577276637,5.710028613743929e-19,3.936026030632788e-18
576,Lad1,603.6704469089284,-0.8959657193901038,0.0424039706962982,-21.12928824064864,4.279492498271654e-99,1.7734541424117223e-97
588,Platr23,12.052755370464816,-0.8634694313974489,0.1970118907949481,-4.382829015615895,1.1714805438035928e-05,3.331133976184531e-05
593,Gm4258,13.096650547558207,-3.952327728925641,0.365235957548164,-10.821299620819628,2.7288013196934885e-27,2.6645046051814475e-26
597,Gm28501,38.19691366985873,-0.6900652941188374,0.1122092403530119,-6.149808090206135,7.757675538976004e-10,3.200430050144194e-09
