,index,group,names,scores,logfoldchanges,pvals,pvals_adj,rank
106,16580,RA_7d,Akap14,5.721259,4.4291525,1.6789502773174288e-08,7.58824338343969e-08,31.53494009342793
107,18488,RA_7d,Gm49171,3.5544732,4.4284005,0.00040874138061628047,0.0010509657732879019,13.189598703355948
108,16340,RA_7d,Gm17203,6.084449,4.4199047,2.0534441315192742e-09,1.024656513216659e-08,35.312482570875275
109,19217,RA_7d,Frs3,3.0401196,4.40131,0.0024701410492347585,0.005450204998230715,9.962748738803077
110,18925,RA_7d,Mdh1b,3.2367718,4.3983493,0.0012765066957336544,0.002991825566116708,11.101713906658075
111,16785,RA_7d,Specc1l,5.426885,4.3880906,8.086971474746559e-08,3.384904615528193e-07,28.392936534061544
112,16979,RA_7d,Sox21,5.1764765,4.3842254,3.0837082819046816e-07,1.206807055045722e-06,25.9474335200237
113,19366,RA_7d,Fkbp15,2.9552922,4.3543167,0.003248906836596439,0.0069665782905464855,9.39217614120669
114,19336,RA_7d,Znhit3,2.9740925,4.330449,0.0030588421660542125,0.006598366081999685,9.442819658881662
115,19248,RA_7d,Zfp560,3.022217,4.3194757,0.002618037450746683,0.0057360777895890626,9.681607791732011
116,19817,RA_7d,Tbk1,2.6862175,4.2952557,0.007431792568940536,0.014667823829987454,7.875928171025421
117,17258,RA_7d,Zbtb18,4.773763,4.237722,2.2694011176316697e-06,8.101142550434045e-06,21.576165058424323
118,19549,RA_7d,St6galnac4,2.8556905,4.20539,0.004444870232026965,0.009225783170962332,8.557954962490557
119,18547,RA_7d,Fxyd3,3.5131066,4.1997814,0.0004756911415675508,0.001207781991279701,12.255010265859706
120,16875,RA_7d,Gm17455,5.3109694,4.1702046,1.5327815883516794e-07,6.21844216864841e-07,25.88161778650919
121,19802,RA_7d,Haglr,2.694277,4.1640644,0.007254849449144107,0.014354045409900583,7.674477653341512
122,20145,RA_7d,Gm9856,2.4884279,4.161749,0.01310752111651706,0.02442549207023503,6.709391260256594
123,18863,RA_7d,4930428E07Rik,3.2765694,4.140556,0.0011107094539850914,0.002634569860680878,10.67969548316976
124,19126,RA_7d,Tmem79,3.1046066,4.113472,0.001994556897116945,0.004481989303643294,9.660609005055028
125,19542,RA_7d,Gm37637,2.8577473,4.0716953,0.004414799510211307,0.009170175080984253,8.296577493890066
126,19713,RA_7d,Lyst,2.7509375,4.0551524,0.006122727109866575,0.012328535674272292,7.741644859003034
127,18834,RA_7d,Gm15013,3.298805,4.0411096,0.0010270015739824135,0.0024538190737935558,10.547932277987135
128,19972,RA_7d,Cgref1,2.592325,3.9898012,0.009766661040431304,0.018760313771025914,6.889428675457411
129,20396,RA_7d,Samd8,2.345596,3.9797423,0.019326778846678834,0.03456857397591964,5.815671173306399
130,19435,RA_7d,Lrrc3b,2.9238029,3.9766684,0.003586696487260717,0.00760026744229381,8.427240758700016
131,20033,RA_7d,Gm3752,2.5563893,3.952729,0.010822678178332941,0.020567377579061782,6.667546574476023
132,20058,RA_7d,Gm3772,2.5433245,3.9469147,0.011231328673526919,0.02125692596991952,6.601212974549379
133,18127,RA_7d,Prdm13,3.8561008,3.931848,0.0001266555326438165,0.00035434976519135435,13.567108472227552
134,19473,RA_7d,Cthrc1,2.9002507,3.9059877,0.003862491064735569,0.008124842295260403,8.16423721780139
135,17644,RA_7d,Fxr2,4.3304863,3.8657222,1.729951256540119e-05,5.5023388849405595e-05,16.465860640215976
136,17215,RA_7d,Gm29506,4.8324227,3.855809,1.6871302196207394e-06,6.102855252568257e-06,20.105988381706634
137,19727,RA_7d,Sestd1,2.7419012,3.8550818,0.0062877204541432795,0.012636930211414531,7.3183269612098085
138,19872,RA_7d,Foxo4,2.6539652,3.8467522,0.00816353791592322,0.01594577820210067,6.913976474936791
139,17217,RA_7d,Lgr4,4.8318715,3.7874784,1.7002867803239939e-06,6.145810457723863e-06,19.738144101595466
140,17466,RA_7d,Gm50321,4.5079494,3.7771194,7.783732440450421e-06,2.6016908663643064e-05,17.31712666002282
141,17330,RA_7d,Gm9939,4.678668,3.7520306,3.548469195957861e-06,1.2369342828458877e-05,18.41366568541793
142,19291,RA_7d,Serinc5,3.0013857,3.742758,0.0027996276476083327,0.006084822985117612,8.293023795420067
143,20420,RA_7d,Gm5106,2.3285027,3.7358243,0.02021513274660587,0.03598748913410123,5.393964204341763
144,19420,RA_7d,Gm45767,2.9307904,3.7316606,0.003510872329111088,0.007456068693031018,7.93907099058767
